tweet_id,timestamp,source_x,text,rating_numerator,rating_denominator,name,jpg_url,img_num,p1,p1_conf,p1_dog,favorite_count,retweet_count,source_y,url,dog_stage
727685679342333952,2016-05-04 02:26:00+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Cilantro. She's a Fellation Gadzooks. Eyes are super magical af. 12/10 could get lost in https://t.co/yJ26LNuyj5,12.0,10.0,Cilantro,https://pbs.twimg.com/media/ChlCQg-VIAQ_8g4.jpg,1.0,Border Collie,0.462408,True,2840.0,606.0,Twitter for iPhone,https://t.co/yJ26LNuyj5,
727644517743104000,2016-05-03 23:42:26+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here's a doggo struggling to cope with the winds. 13/10 https://t.co/qv3aUwaouT,13.0,10.0,None,https://pbs.twimg.com/media/Chkc1BQUoAAa96R.jpg,2.0,Great Pyrenees,0.457164,True,5611.0,1662.0,Twitter for iPhone,https://t.co/qv3aUwaouT,doggo
727524757080539137,2016-05-03 15:46:33+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This pupper had to undergo emergency haircut surgery so he could hear again. 10/10 miraculous af https://t.co/fUyDIFkBwx,10.0,10.0,None,https://pbs.twimg.com/media/Chiv6BAW4AAiQvH.jpg,2.0,Pomeranian,0.958834,True,4273.0,1152.0,Twitter for iPhone,https://t.co/fUyDIFkBwx,pupper
727314416056803329,2016-05-03 01:50:44+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This pupper was about to explain where that dirt came from but then decided against it. 11/10 https://t.co/SbaelU6zRs,11.0,10.0,None,https://pbs.twimg.com/media/Chfwmd9U4AQTf1b.jpg,2.0,Toy Poodle,0.827469,True,3185.0,708.0,Twitter for iPhone,https://t.co/SbaelU6zRs,pupper
727286334147182592,2016-05-02 23:59:09+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",I swear to god if we get sent another Blue Madagascan Peacock we'll deactivate. We 👏 Only 👏 Rate 👏 Dogs... 9/10 https://t.co/bbta2Q4URK,9.0,10.0,None,https://pbs.twimg.com/media/ChfXDrGUkAEAtF-.jpg,1.0,Bonnet,0.14644,False,2928.0,782.0,Twitter for iPhone,https://t.co/bbta2Q4URK,
727175381690781696,2016-05-02 16:38:15+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Karll. He just wants to go kayaking. 10/10 please someone take Karll kayaking already https://t.co/vXLkvyNQHp,10.0,10.0,Karll,https://pbs.twimg.com/media/ChdyJvdWwAA5HGd.jpg,2.0,Flat-Coated Retriever,0.656463,True,3744.0,1319.0,Twitter for iPhone,https://t.co/vXLkvyNQHp,
727155742655025152,2016-05-02 15:20:13+00:00,"<a href=""http://vine.co"" rel=""nofollow"">Vine - Make a Scene</a>",When you're trying to enjoy yourself but end up having to take care of your way too drunk friend. 11/10 https://t.co/BRkhj6tdN0,11.0,10.0,None,,,,,,3463.0,1260.0,Vine - Make a Scene,https://t.co/BRkhj6tdN0,
726935089318363137,2016-05-02 00:43:25+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Sprout. He's just precious af. 12/10 I'd do anything for Sprout https://t.co/DxlX1yTVYY,12.0,10.0,Sprout,https://pbs.twimg.com/media/ChaXmuAXEAE66KP.jpg,2.0,Teddy,0.821615,False,6573.0,2313.0,Twitter for iPhone,https://t.co/DxlX1yTVYY,
726887082820554753,2016-05-01 21:32:40+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Blitz. He's a new dad struggling to cope mentally with the pressures of being a father. Sick shades 10/10 https://t.co/2AVcJ2BZsy,10.0,10.0,Blitz,https://pbs.twimg.com/media/ChZr8SdWIAAVQKt.jpg,1.0,Soft-Coated Wheaten Terrier,0.5159189999999999,True,3677.0,1438.0,Twitter for iPhone,https://t.co/2AVcJ2BZsy,
726828223124897792,2016-05-01 17:38:46+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Bloop. He's a Phoenician Winnebago. Tongue is just wow. That box is all he has (tragic). 12/10 would caress https://t.co/DWNrPPXgHA,12.0,10.0,Bloop,https://pbs.twimg.com/media/ChY2aHyWMAAbNQE.jpg,1.0,Miniature Pinscher,0.2553269999999999,True,3416.0,955.0,Twitter for iPhone,https://t.co/DWNrPPXgHA,
726224900189511680,2016-04-30 01:41:23+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",I'm getting super heckin frustrated with you all sending in non canines like this ostrich. We only rate dogs... 9/10 https://t.co/Rgbni2Ns8z,9.0,10.0,None,https://pbs.twimg.com/media/ChQRsYaW0AETD7z.jpg,1.0,Standard Poodle,0.261112,True,4236.0,1088.0,Twitter for iPhone,https://t.co/Rgbni2Ns8z,
725842289046749185,2016-04-29 00:21:01+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Colby. He's currently regretting all those times he shook your hand for an extra treat. 12/10 https://t.co/vtVHtKFtBH,12.0,10.0,Colby,https://pbs.twimg.com/media/ChK1tdBWwAQ1flD.jpg,1.0,Toy Poodle,0.420463,True,6787.0,2533.0,Twitter for iPhone,https://t.co/vtVHtKFtBH,
725786712245440512,2016-04-28 20:40:11+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Lillie. She's a Rutabagan Floofem. Poor pupper ate and then passed out. 11/10 relatable af https://t.co/uIdGqug9rw,11.0,10.0,Lillie,https://pbs.twimg.com/media/ChKDKmIWIAIJP_e.jpg,1.0,Chow,0.335761,True,3990.0,1303.0,Twitter for iPhone,https://t.co/uIdGqug9rw,pupper
725729321944506368,2016-04-28 16:52:08+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Lola. She's a Butternut Splishnsplash. They are known to be ferocious af. 12/10 would absolutely still pet https://t.co/adQt5a6TZU,12.0,10.0,Lola,https://pbs.twimg.com/media/ChJO9YaWYAEL0zC.jpg,1.0,Boxer,0.599076,True,4978.0,1684.0,Twitter for iPhone,https://t.co/adQt5a6TZU,
725458796924002305,2016-04-27 22:57:10+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Pup had to be removed cuz it wouldn't have been fair to the opposing team. 13/10 absolute legend ⚽️
https://t.co/BHICimO58W",13.0,10.0,None,,,,,,1354.0,580.0,Twitter for iPhone,https://t.co/BHICimO58W,
724983749226668032,2016-04-26 15:29:30+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Fred-Rick. He dabbles in parkour. The elevation gives him power. 12/10 hopefully visiting a mailbox near you https://t.co/qFqLtudIiD,12.0,10.0,Fred,https://pbs.twimg.com/media/Cg-o3w0WgAANXdv.jpg,1.0,Golden Retriever,0.67575,True,3576.0,1228.0,Twitter for iPhone,https://t.co/qFqLtudIiD,
724771698126512129,2016-04-26 01:26:53+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Nothin better than a doggo and a sunset. 11/10 https://t.co/JlFqOhrHEs,11.0,10.0,None,https://pbs.twimg.com/media/Cg7n_-OU8AA5RR1.jpg,2.0,German Short-Haired Pointer,0.835491,True,2233.0,600.0,Twitter for iPhone,https://t.co/JlFqOhrHEs,doggo
724405726123311104,2016-04-25 01:12:38+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Ashleigh. She's having Coachella withdrawals. Didn't even go tho. 10/10 stay strong pupper https://t.co/nRUaKWnJfH,10.0,10.0,Ashleigh,https://pbs.twimg.com/media/Cg2bKLAWwAA0WEm.jpg,1.0,Golden Retriever,0.240695,True,5054.0,1584.0,Twitter for iPhone,https://t.co/nRUaKWnJfH,pupper
724049859469295616,2016-04-24 01:38:33+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Kreggory. He just took a look at his student debt. 10/10 can't even comprehend it https://t.co/XTsZTgilnT,10.0,10.0,Kreggory,https://pbs.twimg.com/media/CgxXf1TWYAEjY61.jpg,1.0,Border Collie,0.581835,True,4149.0,1692.0,Twitter for iPhone,https://t.co/XTsZTgilnT,
724046343203856385,2016-04-24 01:24:35+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Sarge. Not even he knows what his tongue is doing, but it's pretty damn spectacular. 10/10 https://t.co/pIQEdbBxdL",10.0,10.0,Sarge,https://pbs.twimg.com/media/CgxUTS_XEAAC0pv.jpg,1.0,Boxer,0.8262719999999999,True,2542.0,529.0,Twitter for iPhone,https://t.co/pIQEdbBxdL,
724004602748780546,2016-04-23 22:38:43+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Luther. He saw a ghost. Spooked af. 11/10 hang in there pupper https://t.co/EdKG43VvEl,11.0,10.0,Luther,https://pbs.twimg.com/media/CgwuWCeW4AAsgbD.jpg,3.0,Siamese Cat,0.950526,False,4000.0,1463.0,Twitter for iPhone,https://t.co/EdKG43VvEl,pupper
723912936180330496,2016-04-23 16:34:28+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Sugar. She's a Bolivian Superfloof. Spherical af. 12/10 would never let go of https://t.co/AhMfUu6Onm,12.0,10.0,Sugar,https://pbs.twimg.com/media/Cgva-QqUUAA7Hv9.jpg,1.0,Samoyed,0.991772,True,3725.0,1171.0,Twitter for iPhone,https://t.co/AhMfUu6Onm,
723688335806480385,2016-04-23 01:41:59+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Reginald. He starts screaming at random. 12/10 cuddly af https://t.co/YgNuDQbv89,12.0,10.0,Reginald,https://pbs.twimg.com/media/CgsOszGW0AAruKp.jpg,2.0,Teddy,0.263256,False,7315.0,2770.0,Twitter for iPhone,https://t.co/YgNuDQbv89,
723673163800948736,2016-04-23 00:41:42+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Ivar. She is a badass Viking warrior. Will sack your village. 10/10 savage af https://t.co/Dz6MiVssVU,10.0,10.0,Ivar,https://pbs.twimg.com/media/CgsA5eFWgAAu0qn.jpg,1.0,Golden Retriever,0.83939,True,2901.0,842.0,Twitter for iPhone,https://t.co/Dz6MiVssVU,
723179728551723008,2016-04-21 16:00:57+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Jangle. She's addicted to broccoli. It's the only thing she cares about. Tragic af. 8/10 get help pup https://t.co/8dNWp1cSEa,8.0,10.0,Jangle,https://pbs.twimg.com/media/CglAHjAUgAAfxcq.jpg,1.0,Tennis Ball,0.176495,False,5064.0,1767.0,Twitter for iPhone,https://t.co/8dNWp1cSEa,
722974582966214656,2016-04-21 02:25:47+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Happy 4/20 from the squad! 13/10 for all https://t.co/eV1diwds8a,4.0,20.0,None,https://pbs.twimg.com/media/CgiFjIpWgAA4wVp.jpg,1.0,Great Dane,0.2467619999999999,True,3921.0,1486.0,Twitter for iPhone,https://t.co/eV1diwds8a,
722613351520608256,2016-04-20 02:30:23+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Schnitzel. He's a Tropicana Floofboop. Getting too big for his favorite basket. 12/10 just so damn fluffy https://t.co/qjd0UJKYUY,12.0,10.0,Schnitzel,https://pbs.twimg.com/media/Cgc9AjMVIAERdUA.jpg,1.0,Labrador Retriever,0.5309149999999999,True,4769.0,1553.0,Twitter for iPhone,https://t.co/qjd0UJKYUY,
721503162398597120,2016-04-17 00:58:53+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Panda. He's happy af. 11/10 https://t.co/IOAk9i4UvE,11.0,10.0,Panda,https://pbs.twimg.com/media/CgNLS1PW8AAxWSN.jpg,3.0,Pomeranian,0.99775,True,4410.0,1730.0,Twitter for iPhone,https://t.co/IOAk9i4UvE,
721001180231503872,2016-04-15 15:44:11+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Oliver. Bath time is upon him. His fear of the wetness postpones his ultimate pupper destiny. 11/10 https://t.co/AFzzKqR4tT,11.0,10.0,Oliver,https://pbs.twimg.com/media/CgGCvxAUkAAx55r.jpg,1.0,Samoyed,0.950053,True,2422.0,584.0,Twitter for iPhone,https://t.co/AFzzKqR4tT,pupper
720785406564900865,2016-04-15 01:26:47+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Archie. He hears everything you say. Doesn't matter where you are. 12/10 https://t.co/0l4I8famYp,12.0,10.0,Archie,https://pbs.twimg.com/media/CgC-gMCWcAAawUE.jpg,1.0,Chihuahua,0.8964219999999999,True,2957.0,729.0,Twitter for iPhone,https://t.co/0l4I8famYp,
720775346191278080,2016-04-15 00:46:48+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Berkeley. He's in a predicament. 10/10 someone help him https://t.co/XSEXdQupej,10.0,10.0,Berkeley,https://pbs.twimg.com/media/CgC1WqMW4AI1_N0.jpg,1.0,Newfoundland,0.4899699999999999,True,2350.0,626.0,Twitter for iPhone,https://t.co/XSEXdQupej,
720415127506415616,2016-04-14 00:55:25+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Garden's coming in nice this year. 10/10 https://t.co/5Lra3e4rrw,10.0,10.0,None,https://pbs.twimg.com/media/Cf9tuHUWsAAHSrV.jpg,1.0,Rottweiler,0.990312,True,3958.0,1424.0,Twitter for iPhone,https://t.co/5Lra3e4rrw,
720389942216527872,2016-04-13 23:15:21+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Ralphé. He patrols the lake. Looking for babes. 11/10 https://t.co/Pb6iMmo0wk,11.0,10.0,Ralphé,https://pbs.twimg.com/media/Cf9W1J-UMAErahM.jpg,1.0,Pembroke,0.873977,True,6091.0,2374.0,Twitter for iPhone,https://t.co/Pb6iMmo0wk,
720340705894408192,2016-04-13 19:59:42+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Derek. He just got balled on. Can't even get up. Poor thing. 10/10 hang in there pupper https://t.co/BIRRF3bcWH,10.0,10.0,Derek,https://pbs.twimg.com/media/Cf8qDFbWwAEf8M3.jpg,1.0,Alp,0.320126,False,2741.0,925.0,Twitter for iPhone,https://t.co/BIRRF3bcWH,pupper
720059472081784833,2016-04-13 01:22:10+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Charleson. He lost his plunger. Looked everywhere. Can't find it. So sad. 9/10 would comfort https://t.co/pRHX8yn9Yu,9.0,10.0,Charleson,https://pbs.twimg.com/media/Cf4qRcmWEAA9V4h.jpg,1.0,Mexican Hairless,0.451852,True,3687.0,1066.0,Twitter for iPhone,https://t.co/pRHX8yn9Yu,
720043174954147842,2016-04-13 00:17:25+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Neptune. He's a Snowy Swiss Mountain Floofapolis. Cheeky wink. Tongue nifty af. 11/10 would pet so firmly https://t.co/SoZq2Xoopv,11.0,10.0,Neptune,https://pbs.twimg.com/media/Cf4bcm8XEAAX4xV.jpg,1.0,Samoyed,0.954517,True,4722.0,1910.0,Twitter for iPhone,https://t.co/SoZq2Xoopv,
719991154352222208,2016-04-12 20:50:42+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This doggo was initially thrilled when she saw the happy cartoon pup but quickly realized she'd been deceived. 10/10 https://t.co/mvnBGaWULV,10.0,10.0,None,https://pbs.twimg.com/media/Cf3sH62VAAA-LiP.jpg,2.0,Golden Retriever,0.605304,True,4632.0,1653.0,Twitter for iPhone,https://t.co/mvnBGaWULV,doggo
719704490224398336,2016-04-12 01:51:36+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Clyde. He's making sure you're having a good train ride. 12/10 great pupper https://t.co/y206kWHAj0,12.0,10.0,Clyde,https://pbs.twimg.com/media/CfznaXuUsAAH-py.jpg,1.0,Home Theater,0.0590326,False,4341.0,1353.0,Twitter for iPhone,https://t.co/y206kWHAj0,pupper
719551379208073216,2016-04-11 15:43:12+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Harnold. He accidentally opened the front facing camera. 10/10 get it together Harnold https://t.co/S6JHaSMtln,10.0,10.0,Harnold,https://pbs.twimg.com/media/CfxcKU6W8AE-wEx.jpg,1.0,Malamute,0.873233,True,4831.0,1802.0,Twitter for iPhone,https://t.co/S6JHaSMtln,
719367763014393856,2016-04-11 03:33:34+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Sid &amp; Murphy. Murphy floats alongside Sid and whispers motivational quotes in his ear. Magical af. Both 11/10 https://t.co/7mmjyearQW,11.0,10.0,Sid,https://pbs.twimg.com/media/Cfu1KSRXEAACC5X.jpg,1.0,Swing,0.171486,False,2676.0,711.0,Twitter for iPhone,https://t.co/7mmjyearQW,
719339463458033665,2016-04-11 01:41:07+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Lucy and Sophie. They think they're the same size. Both 10/10 would snug at same time https://t.co/HW50zkcf2R,10.0,10.0,Lucy,https://pbs.twimg.com/media/Cfuba6NW4AIeMHk.jpg,1.0,Golden Retriever,0.765778,True,4258.0,1170.0,Twitter for iPhone,https://t.co/HW50zkcf2R,
719332531645071360,2016-04-11 01:13:34+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Pippa. She managed to start the car but is waiting for you to buckle up before driving. Responsible af 11/10 https://t.co/htrlmC7saz,11.0,10.0,Pippa,https://pbs.twimg.com/media/CfuVGl3WEAEKb16.jpg,1.0,Dandie Dinmont,0.224415,True,3290.0,900.0,Twitter for iPhone,https://t.co/htrlmC7saz,
718971898235854848,2016-04-10 01:20:33+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Sadie. She is prepared for battle. 10/10 https://t.co/JRckDkZVRT,10.0,10.0,Sadie,https://pbs.twimg.com/media/CfpNGTHUIAAA8XC.jpg,1.0,Golden Retriever,0.140394,True,3325.0,1026.0,Twitter for iPhone,https://t.co/JRckDkZVRT,
718939241951195136,2016-04-09 23:10:47+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Otis. Everybody look at Otis. 12/10 would probably faint while petting https://t.co/I9qoe1uEih,12.0,10.0,Otis,https://pbs.twimg.com/media/CfovbK4WIAAkTn3.jpg,1.0,Pembroke,0.7663270000000001,True,5024.0,1658.0,Twitter for iPhone,https://t.co/I9qoe1uEih,
718631497683582976,2016-04-09 02:47:55+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",We normally don't rate marshmallows but this one appears to be flawlessly toasted so I'll make an exception. 10/10 https://t.co/D9jbbmPmos,10.0,10.0,None,https://pbs.twimg.com/media/CfkXiX6W4AAmICF.jpg,1.0,Pomeranian,0.993718,True,18037.0,7594.0,Twitter for iPhone,https://t.co/D9jbbmPmos,
718613305783398402,2016-04-09 01:35:37+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Carper. He's a Tortellini Angiosperm. In desperate need of a petting. 11/10 would hug softly https://t.co/lK9YDkRzPj,11.0,10.0,Carper,https://pbs.twimg.com/media/CfkG_PMWsAAH0MZ.jpg,1.0,Labrador Retriever,0.58458,True,2333.0,455.0,Twitter for iPhone,https://t.co/lK9YDkRzPj,
718540630683709445,2016-04-08 20:46:50+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Get you a pup that can do both. 10/10 https://t.co/zSbyvm62xZ,10.0,10.0,None,https://pbs.twimg.com/media/CfjE5FRXEAErFWR.jpg,2.0,Maltese Dog,0.632289,True,2327.0,962.0,Twitter for iPhone,https://t.co/zSbyvm62xZ,
718460005985447936,2016-04-08 15:26:28+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Bowie. He's listening for underground squirrels. Smart af. Left eye is considerably magical. 9/10 would so pet https://t.co/JyNmyjy3fe,9.0,10.0,Bowie,https://pbs.twimg.com/media/Cfh7j6CWQAAndTd.jpg,1.0,Badger,0.356946,False,2578.0,499.0,Twitter for iPhone,https://t.co/JyNmyjy3fe,
718454725339934721,2016-04-08 15:05:29+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This pic is old but I hadn't seen it until today and had to share. Creative af. 13/10 very good boy, would pet well https://t.co/4kD16wMA1Z",13.0,10.0,None,https://pbs.twimg.com/media/Cfh2w6HWIAIIYAF.jpg,1.0,Hammer,0.169865,False,4644.0,1432.0,Twitter for iPhone,https://t.co/4kD16wMA1Z,
718246886998687744,2016-04-08 01:19:36+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Alexanderson. He's got a weird ass birth mark. Dreadful at fetch. Won't eat kibble. 3/10 wtf @Target https://t.co/FmxOpf2Sgl,3.0,10.0,Alexanderson,https://pbs.twimg.com/media/Cfe5tLWXEAIaoFO.jpg,1.0,Chihuahua,0.354488,True,1827.0,469.0,Twitter for iPhone,https://t.co/FmxOpf2Sgl,
718234618122661888,2016-04-08 00:30:51+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Suki. She was born with a blurry tail (unfortunate). Next level tongue tho. 11/10 nifty hardwood https://t.co/05S8oYztgb,11.0,10.0,Suki,https://pbs.twimg.com/media/CfeukpmW4AEGjOE.jpg,1.0,Malamute,0.370152,True,3698.0,941.0,Twitter for iPhone,https://t.co/05S8oYztgb,
717841801130979328,2016-04-06 22:29:56+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Barclay. His father was a banana. 11/10 appeeling af https://t.co/ucOEfr2rjV,11.0,10.0,Barclay,https://pbs.twimg.com/media/CfZJTphWAAAl5Ys.jpg,1.0,Brittany Spaniel,0.922876,True,2345.0,565.0,Twitter for iPhone,https://t.co/ucOEfr2rjV,
717790033953034240,2016-04-06 19:04:14+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Here's a badass mystery pupper. You weren't aware that you owe him money, but you do. 10/10 shades sick af https://t.co/fv9e9AtzSG",10.0,10.0,None,https://pbs.twimg.com/media/CfYaOeMWQAAGfyP.jpg,1.0,Car Mirror,0.819106,False,2735.0,1040.0,Twitter for iPhone,https://t.co/fv9e9AtzSG,pupper
717428917016076293,2016-04-05 19:09:17+00:00,"<a href=""http://vine.co"" rel=""nofollow"">Vine - Make a Scene</a>",This is Skittle. He's trying to communicate. 11/10 solid effort https://t.co/6WTfJvtKx6,11.0,10.0,Skittle,,,,,,1547.0,426.0,Vine - Make a Scene,https://t.co/6WTfJvtKx6,
717421804990701568,2016-04-05 18:41:02+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Ebby. She's a Zimbabwean Feta. Embarrassed by ridiculously squishy face. 9/10 would squeeze softly https://t.co/LBJqxMGaHi,9.0,10.0,Ebby,https://pbs.twimg.com/media/CfTLUYWXEAEkyES.jpg,2.0,Miniature Pinscher,0.286479,True,3009.0,794.0,Twitter for iPhone,https://t.co/LBJqxMGaHi,
717047459982213120,2016-04-04 17:53:31+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Flávio (pronounced Baxter). He's a Benesnoop Cumberdog. Super rare. Symmetrical. 12/10 would pet so well https://t.co/fGgleFiBPq,12.0,10.0,Flávio,https://pbs.twimg.com/media/CfN23ArXEAEkZkz.jpg,1.0,Golden Retriever,0.983548,True,6011.0,1824.0,Twitter for iPhone,https://t.co/fGgleFiBPq,
717009362452090881,2016-04-04 15:22:08+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Smokey. He's having some sort of existential crisis. 10/10 hang in there pupper https://t.co/JmgF4dMpw0,10.0,10.0,Smokey,https://pbs.twimg.com/media/CfNUNetW8AAekHx.jpg,1.0,Siberian Husky,0.506154,True,3096.0,913.0,Twitter for iPhone,https://t.co/JmgF4dMpw0,pupper
716802964044845056,2016-04-04 01:41:58+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Link. He struggles with couches. 10/10 would assist https://t.co/SbX4e6Yg3o,10.0,10.0,Link,https://pbs.twimg.com/media/CfKYfeBXIAAopp2.jpg,2.0,Malinois,0.619577,True,4108.0,1106.0,Twitter for iPhone,https://t.co/SbX4e6Yg3o,
716791146589110272,2016-04-04 00:55:01+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Jennifur. She's supposed to be navigating. Not even buckled up. Insubordinate &amp; churlish. 11/10 would still pet https://t.co/h0trcJohYO,11.0,10.0,Jennifur,https://pbs.twimg.com/media/CfKNvU8WsAAvI9Z.jpg,1.0,Pomeranian,0.468751,True,7876.0,1503.0,Twitter for iPhone,https://t.co/h0trcJohYO,
716730379797970944,2016-04-03 20:53:33+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","There has clearly been a mistake. Pup did nothing wrong. 12/10 would help escape
https://t.co/Juid3nnLbC",12.0,10.0,None,,,,,,1179.0,410.0,Twitter for iPhone,https://t.co/Juid3nnLbC,
716447146686459905,2016-04-03 02:08:05+00:00,"<a href=""http://vine.co"" rel=""nofollow"">Vine - Make a Scene</a>",This is Ozzy. He's acrobatic af. Legendary pupper status achieved. 13/10 https://t.co/gHWsCTu90E,13.0,10.0,Ozzy,,,,,,12493.0,5562.0,Vine - Make a Scene,https://t.co/gHWsCTu90E,pupper
716439118184652801,2016-04-03 01:36:11+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Bluebert. He just saw that both #FinalFur match ups are split 50/50. Amazed af. 11/10 https://t.co/Kky1DPG4iq,11.0,10.0,Bluebert,https://pbs.twimg.com/media/CfFNk7cWAAA-hND.jpg,1.0,Siberian Husky,0.396495,True,2286.0,200.0,Twitter for iPhone,https://t.co/Kky1DPG4iq,
716285507865542656,2016-04-02 15:25:47+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Stephanus. She stays woke. 12/10 https://t.co/WIWabMngQZ,12.0,10.0,Stephanus,https://pbs.twimg.com/media/CfDB3aJXEAAEZNv.jpg,1.0,Yorkshire Terrier,0.4304199999999999,True,2659.0,998.0,Twitter for iPhone,https://t.co/WIWabMngQZ,
